,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
32,2023-02-11 21:15:25.882334,"(16.80000114440918, 58.95000076293945, 66.06600189208984)","(9.300000190734863, 73.95000457763672, 84.45800018310547)","(32.25, 43.650001525878906, 67.2760009765625)","(15.300000190734863, 50.250003814697266, 61.95199966430664)","(-2.8500001430511475, 81.75, 57.354000091552734)","(24.30000114440918, 48.0, 60.98400115966797)","(-1.9500000476837158, 62.250003814697266, 36.05799865722656)","(30.150001525878906, 99.9000015258789, 76.2300033569336)","(26.100000381469727, 86.85000610351562, 71.8740005493164)","(-34.95000076293945, 56.55000305175781, 9.92199993133545)","(-21.150001525878906, 8.850000381469727, -6.776000022888184)","(-29.400001525878906, 25.350000381469727, 7.01800012588501)"
33,2023-02-11 21:15:25.927410,"(18.0, 60.60000228881836, 68.48600006103516)","(11.40000057220459, 72.30000305175781, 86.1520004272461)","(33.60000228881836, 43.05000305175781, 67.76000213623047)","(18.450000762939453, 50.55000305175781, 62.194000244140625)","(-1.2000000476837158, 83.4000015258789, 57.59600067138672)","(25.80000114440918, 49.35000228881836, 63.645999908447266)","(0.0, 63.150001525878906, 39.44599914550781)","(30.150001525878906, 101.70000457763672, 75.98799896240234)","(27.450000762939453, 86.55000305175781, 70.90599822998047)","(-31.200000762939453, 58.500003814697266, 8.711999893188477)","(-18.150001525878906, 10.200000762939453, -4.113999843597412)","(-25.950000762939453, 24.750001907348633, 6.291999816894531)"
34,2023-02-11 21:15:25.928864,"(19.5, 61.500003814697266, 68.97000122070312)","(10.950000762939453, 72.45000457763672, 83.00599670410156)","(34.80000305175781, 44.25, 69.93799591064453)","(19.950000762939453, 53.400001525878906, 60.742000579833984)","(1.350000023841858, 84.30000305175781, 59.77399826049805)","(27.000001907348633, 49.80000305175781, 64.12999725341797)","(3.1500000953674316, 63.60000228881836, 37.268001556396484)","(33.45000076293945, 103.80000305175781, 75.98799896240234)","(27.30000114440918, 87.45000457763672, 77.44000244140625)","(-30.450000762939453, 59.85000228881836, 12.826000213623047)","(-17.850000381469727, 12.750000953674316, -4.113999843597412)","(-25.80000114440918, 25.05000114440918, 9.680000305175781)"
35,2023-02-11 21:15:25.972211,"(20.400001525878906, 61.650001525878906, 71.63199615478516)","(15.90000057220459, 73.6500015258789, 86.1520004272461)","(35.70000076293945, 45.30000305175781, 72.84200286865234)","(20.100000381469727, 50.250003814697266, 64.61399841308594)","(1.5, 83.4000015258789, 59.53200149536133)","(28.500001907348633, 49.500003814697266, 66.79199981689453)","(3.1500000953674316, 66.1500015258789, 36.784000396728516)","(31.80000114440918, 106.80000305175781, 78.16600036621094)","(31.500001907348633, 88.05000305175781, 77.197998046875)","(-28.650001525878906, 60.150001525878906, 15.003999710083008)","(-16.05000114440918, 13.050000190734863, -0.48399999737739563)","(-23.55000114440918, 26.700000762939453, 11.131999969482422)"
36,2023-02-11 21:15:26.017025,"(21.600000381469727, 61.80000305175781, 72.84200286865234)","(13.950000762939453, 74.85000610351562, 88.81400299072266)","(37.5, 45.900001525878906, 73.08399963378906)","(19.350000381469727, 52.05000305175781, 68.00199890136719)","(0.15000000596046448, 84.30000305175781, 64.61399841308594)","(28.950000762939453, 49.05000305175781, 68.97000122070312)","(5.100000381469727, 63.60000228881836, 40.41400146484375)","(31.350000381469727, 101.70000457763672, 79.3759994506836)","(30.900001525878906, 89.4000015258789, 79.3759994506836)","(-28.200000762939453, 59.55000305175781, 15.972000122070312)","(-15.450000762939453, 12.450000762939453, 0.9679999947547913)","(-23.55000114440918, 27.000001907348633, 14.277999877929688)"
37,2023-02-11 21:15:26.062416,"(21.600000381469727, 60.150001525878906, 73.32599639892578)","(15.000000953674316, 74.55000305175781, 92.20199584960938)","(35.400001525878906, 45.30000305175781, 73.32599639892578)","(21.150001525878906, 50.55000305175781, 70.90599822998047)","(0.0, 84.1500015258789, 68.00199890136719)","(29.55000114440918, 49.80000305175781, 70.18000030517578)","(5.100000381469727, 64.35000610351562, 42.59199905395508)","(32.70000076293945, 104.55000305175781, 85.4260025024414)","(33.150001525878906, 87.75, 80.10199737548828)","(-26.700000762939453, 59.250003814697266, 19.118000030517578)","(-15.15000057220459, 13.65000057220459, 7.501999855041504)","(-21.600000381469727, 25.80000114440918, 15.246000289916992)"
38,2023-02-11 21:15:26.107475,"(21.150001525878906, 61.05000305175781, 75.74600219726562)","(16.650001525878906, 73.20000457763672, 91.71800231933594)","(37.95000076293945, 43.650001525878906, 76.71399688720703)","(19.350000381469727, 51.45000076293945, 72.11599731445312)","(2.1000001430511475, 85.05000305175781, 63.88800048828125)","(29.400001525878906, 48.30000305175781, 71.8740005493164)","(6.900000095367432, 64.35000610351562, 42.59199905395508)","(34.35000228881836, 103.35000610351562, 82.03800201416016)","(31.950000762939453, 88.35000610351562, 82.52200317382812)","(-29.700000762939453, 61.500003814697266, 23.715999603271484)","(-15.750000953674316, 9.90000057220459, 7.986000061035156)","(-22.80000114440918, 25.500001907348633, 19.8439998626709)"
39,2023-02-11 21:15:26.152130,"(21.75, 60.000003814697266, 76.71399688720703)","(13.65000057220459, 72.9000015258789, 95.10600280761719)","(37.5, 44.55000305175781, 80.10199737548828)","(23.850000381469727, 51.45000076293945, 69.93799591064453)","(0.45000001788139343, 82.20000457763672, 67.51799774169922)","(28.650001525878906, 47.85000228881836, 72.84200286865234)","(6.0, 66.60000610351562, 51.30400085449219)","(34.650001525878906, 103.6500015258789, 84.94200134277344)","(30.900001525878906, 88.05000305175781, 83.00599670410156)","(-31.500001907348633, 60.000003814697266, 21.538000106811523)","(-16.200000762939453, 12.450000762939453, 9.196000099182129)","(-23.100000381469727, 24.750001907348633, 20.086000442504883)"
40,2023-02-11 21:15:26.197292,"(19.950000762939453, 58.500003814697266, 77.92399597167969)","(10.800000190734863, 72.9000015258789, 94.62200164794922)","(34.650001525878906, 44.55000305175781, 76.2300033569336)","(19.950000762939453, 50.55000305175781, 70.90599822998047)","(1.6500000953674316, 81.1500015258789, 68.72799682617188)","(27.900001525878906, 46.650001525878906, 73.80999755859375)","(3.1500000953674316, 65.85000610351562, 47.189998626708984)","(31.350000381469727, 101.85000610351562, 88.81400299072266)","(29.100000381469727, 85.95000457763672, 82.27999877929688)","(-29.700000762939453, 57.900001525878906, 23.4739990234375)","(-17.100000381469727, 11.40000057220459, 12.583999633789062)","(-23.700000762939453, 23.400001525878906, 20.56999969482422)"
41,2023-02-11 21:15:26.242247,"(17.700000762939453, 59.10000228881836, 79.3759994506836)","(10.800000190734863, 72.0, 96.31600189208984)","(34.20000076293945, 41.85000228881836, 78.89199829101562)","(19.200000762939453, 51.750003814697266, 77.197998046875)","(0.15000000596046448, 81.60000610351562, 67.76000213623047)","(26.400001525878906, 46.20000076293945, 73.08399963378906)","(3.450000047683716, 63.45000076293945, 49.85200119018555)","(31.05000114440918, 102.45000457763672, 85.66799926757812)","(27.750001907348633, 86.55000305175781, 84.21599578857422)","(-31.500001907348633, 56.250003814697266, 27.34600067138672)","(-18.0, 10.350000381469727, 9.680000305175781)","(-25.950000762939453, 22.950000762939453, 21.538000106811523)"
42,2023-02-11 21:15:26.287686,"(17.55000114440918, 57.60000228881836, 78.6500015258789)","(10.5, 70.95000457763672, 98.4939956665039)","(32.25, 43.35000228881836, 81.31199645996094)","(17.25, 48.30000305175781, 76.2300033569336)","(-1.9500000476837158, 81.9000015258789, 68.72799682617188)","(25.950000762939453, 45.45000076293945, 73.80999755859375)","(0.6000000238418579, 61.35000228881836, 47.43199920654297)","(30.150001525878906, 100.50000762939453, 87.36199951171875)","(26.250001907348633, 84.0, 83.9739990234375)","(-34.20000076293945, 55.95000076293945, 22.506000518798828)","(-22.650001525878906, 10.200000762939453, 15.48799991607666)","(-27.600000381469727, 21.450000762939453, 22.263999938964844)"
43,2023-02-11 21:15:26.332370,"(16.05000114440918, 56.400001525878906, 78.16600036621094)","(8.850000381469727, 72.0, 97.28399658203125)","(31.650001525878906, 42.75, 81.55400085449219)","(17.850000381469727, 49.05000305175781, 72.11599731445312)","(-1.6500000953674316, 80.25, 67.51799774169922)","(24.30000114440918, 43.95000076293945, 72.5999984741211)","(1.0500000715255737, 62.55000305175781, 50.33599853515625)","(28.350000381469727, 103.35000610351562, 87.84600067138672)","(24.750001907348633, 86.10000610351562, 87.12000274658203)","(-37.05000305175781, 54.900001525878906, 20.327999114990234)","(-21.0, 8.550000190734863, 9.437999725341797)","(-30.450000762939453, 20.700000762939453, 20.56999969482422)"
44,2023-02-11 21:15:26.377284,"(14.550000190734863, 55.80000305175781, 77.92399597167969)","(7.050000190734863, 70.95000457763672, 95.83200073242188)","(30.750001907348633, 40.95000076293945, 79.61799621582031)","(13.200000762939453, 49.80000305175781, 70.4219970703125)","(-4.050000190734863, 76.20000457763672, 67.03399658203125)","(21.900001525878906, 44.25, 72.35800170898438)","(-2.4000000953674316, 60.30000305175781, 47.91600036621094)","(28.500001907348633, 99.9000015258789, 83.24800109863281)","(21.900001525878906, 81.30000305175781, 81.06999969482422)","(-38.400001525878906, 54.30000305175781, 23.4739990234375)","(-25.05000114440918, 6.600000381469727, 10.163999557495117)","(-32.25, 19.05000114440918, 20.56999969482422)"
45,2023-02-11 21:15:26.422208,"(12.600000381469727, 54.30000305175781, 76.47200012207031)","(6.0, 69.0, 95.10600280761719)","(27.600000381469727, 40.95000076293945, 79.61799621582031)","(12.450000762939453, 46.650001525878906, 72.35800170898438)","(-6.600000381469727, 78.0, 71.14800262451172)","(20.850000381469727, 42.30000305175781, 70.66400146484375)","(-4.050000190734863, 57.000003814697266, 48.15800094604492)","(24.450000762939453, 99.1500015258789, 84.21599578857422)","(23.850000381469727, 81.75, 86.39399719238281)","(-40.5, 51.150001525878906, 21.29599952697754)","(-27.450000762939453, 4.350000381469727, 9.196000099182129)","(-34.80000305175781, 18.450000762939453, 20.327999114990234)"
46,2023-02-11 21:15:26.423729,"(11.550000190734863, 54.45000076293945, 75.26200103759766)","(4.350000381469727, 68.55000305175781, 91.95999908447266)","(27.000001907348633, 39.60000228881836, 75.50399780273438)","(10.050000190734863, 43.80000305175781, 73.08399963378906)","(-9.300000190734863, 76.20000457763672, 66.79199981689453)","(19.200000762939453, 41.85000228881836, 71.63199615478516)","(-6.300000190734863, 57.150001525878906, 43.560001373291016)","(23.25, 96.45000457763672, 85.66799926757812)","(20.850000381469727, 80.85000610351562, 83.73200225830078)","(-43.650001525878906, 50.70000076293945, 19.601999282836914)","(-30.900001525878906, 4.650000095367432, 7.01800012588501)","(-36.900001525878906, 17.25, 16.697999954223633)"
47,2023-02-11 21:15:26.467334,"(9.450000762939453, 50.85000228881836, 73.80999755859375)","(0.75, 66.1500015258789, 90.26599884033203)","(22.80000114440918, 37.95000076293945, 75.98799896240234)","(7.050000190734863, 43.35000228881836, 68.48600006103516)","(-10.950000762939453, 77.85000610351562, 62.91999816894531)","(16.5, 39.75, 69.69599914550781)","(-8.550000190734863, 55.650001525878906, 45.012001037597656)","(20.700000762939453, 96.1500015258789, 83.00599670410156)","(18.150001525878906, 79.20000457763672, 79.13400268554688)","(-45.45000076293945, 48.900001525878906, 18.149999618530273)","(-30.750001907348633, 3.1500000953674316, 5.323999881744385)","(-39.45000076293945, 15.000000953674316, 15.003999710083008)"
48,2023-02-11 21:15:26.512306,"(7.200000286102295, 50.250003814697266, 73.08399963378906)","(-1.6500000953674316, 63.000003814697266, 87.12000274658203)","(21.450000762939453, 35.10000228881836, 72.35800170898438)","(6.0, 44.400001525878906, 68.72799682617188)","(-13.350000381469727, 72.1500015258789, 64.12999725341797)","(14.700000762939453, 38.400001525878906, 66.30799865722656)","(-10.950000762939453, 53.85000228881836, 38.236000061035156)","(18.75, 92.55000305175781, 80.34400177001953)","(17.400001525878906, 76.35000610351562, 78.16600036621094)","(-47.70000076293945, 44.400001525878906, 16.940000534057617)","(-35.10000228881836, 1.2000000476837158, 4.840000152587891)","(-42.30000305175781, 13.200000762939453, 11.37399959564209)"
49,2023-02-11 21:15:26.557157,"(5.25, 49.80000305175781, 68.24400329589844)","(-1.6500000953674316, 60.60000228881836, 88.5719985961914)","(20.700000762939453, 32.55000305175781, 70.66400146484375)","(4.650000095367432, 40.20000076293945, 65.8239974975586)","(-11.40000057220459, 70.05000305175781, 59.04800033569336)","(13.200000762939453, 36.900001525878906, 63.88800048828125)","(-12.300000190734863, 53.250003814697266, 40.89799880981445)","(15.750000953674316, 92.70000457763672, 79.61799621582031)","(15.000000953674316, 77.85000610351562, 75.74600219726562)","(-48.30000305175781, 43.05000305175781, 13.309999465942383)","(-36.150001525878906, -2.700000047683716, -2.177999973297119)","(-44.25, 9.450000762939453, 6.533999919891357)"
50,2023-02-11 21:15:26.602056,"(5.25, 48.45000076293945, 66.55000305175781)","(-1.5, 60.60000228881836, 85.90999603271484)","(20.850000381469727, 31.650001525878906, 68.97000122070312)","(1.350000023841858, 40.80000305175781, 60.5)","(-15.450000762939453, 70.05000305175781, 58.07999801635742)","(10.800000190734863, 35.25, 62.194000244140625)","(-15.15000057220459, 47.85000228881836, 35.81599807739258)","(17.25, 90.30000305175781, 77.44000244140625)","(12.0, 75.1500015258789, 73.80999755859375)","(-50.70000076293945, 43.05000305175781, 6.776000022888184)","(-39.30000305175781, -5.400000095367432, -4.113999843597412)","(-46.650001525878906, 7.650000095367432, 6.050000190734863)"
51,2023-02-11 21:15:26.647189,"(4.200000286102295, 47.10000228881836, 63.88800048828125)","(-3.1500000953674316, 59.250003814697266, 81.31199645996094)","(17.55000114440918, 31.500001907348633, 65.58200073242188)","(2.25, 39.150001525878906, 62.43600082397461)","(-17.100000381469727, 68.70000457763672, 55.17599868774414)","(10.350000381469727, 33.900001525878906, 60.01599884033203)","(-16.5, 49.20000076293945, 36.54199981689453)","(15.600000381469727, 91.5, 72.5999984741211)","(10.950000762939453, 73.6500015258789, 69.4540023803711)","(-50.400001525878906, 40.05000305175781, 9.437999725341797)","(-39.60000228881836, -8.25, -4.840000152587891)","(-48.30000305175781, 5.850000381469727, 3.1459999084472656)"
52,2023-02-11 21:15:26.692562,"(4.050000190734863, 45.150001525878906, 61.46799850463867)","(-3.0, 57.750003814697266, 81.31199645996094)","(17.850000381469727, 31.05000114440918, 64.85600280761719)","(3.1500000953674316, 34.05000305175781, 59.04800033569336)","(-17.700000762939453, 67.95000457763672, 56.869998931884766)","(10.050000190734863, 32.70000076293945, 59.04800033569336)","(-16.650001525878906, 46.20000076293945, 30.492000579833984)","(16.200000762939453, 89.25, 69.69599914550781)","(11.700000762939453, 71.4000015258789, 68.24400329589844)","(-53.70000076293945, 40.05000305175781, 3.629999876022339)","(-37.95000076293945, -9.0, -8.227999687194824)","(-46.80000305175781, 5.100000381469727, 0.48399999737739563)"
53,2023-02-11 21:15:26.694175,"(3.1500000953674316, 45.45000076293945, 63.1619987487793)","(-7.050000190734863, 58.650001525878906, 80.10199737548828)","(18.75, 32.10000228881836, 61.46799850463867)","(3.3000001907348633, 36.150001525878906, 58.321998596191406)","(-15.600000381469727, 66.0, 52.75600051879883)","(9.90000057220459, 32.55000305175781, 57.11199951171875)","(-17.100000381469727, 45.75, 29.766000747680664)","(15.600000381469727, 87.45000457763672, 70.66400146484375)","(13.200000762939453, 71.4000015258789, 64.61399841308594)","(-52.20000076293945, 40.35000228881836, 2.6619999408721924)","(-38.25, -7.200000286102295, -12.583999633789062)","(-47.70000076293945, 2.8500001430511475, -1.4520000219345093)"
54,2023-02-11 21:15:26.737114,"(3.1500000953674316, 44.55000305175781, 59.53200149536133)","(-3.9000000953674316, 56.55000305175781, 77.68199920654297)","(19.5, 28.350000381469727, 62.91999816894531)","(2.8500001430511475, 35.70000076293945, 56.38600158691406)","(-17.400001525878906, 66.60000610351562, 52.27199935913086)","(10.65000057220459, 31.650001525878906, 54.933998107910156)","(-15.90000057220459, 45.30000305175781, 30.007999420166016)","(14.100000381469727, 90.30000305175781, 66.79199981689453)","(12.90000057220459, 71.55000305175781, 66.55000305175781)","(-53.400001525878906, 35.55000305175781, 2.6619999408721924)","(-38.85000228881836, -11.550000190734863, -15.003999710083008)","(-48.750003814697266, 3.3000001907348633, -2.9040000438690186)"
55,2023-02-11 21:15:26.782132,"(4.350000381469727, 44.85000228881836, 60.01599884033203)","(-2.8500001430511475, 55.80000305175781, 77.68199920654297)","(19.950000762939453, 30.000001907348633, 60.257999420166016)","(0.45000001788139343, 34.95000076293945, 53.23999786376953)","(-16.80000114440918, 69.9000015258789, 52.99800109863281)","(10.800000190734863, 31.950000762939453, 54.69200134277344)","(-15.000000953674316, 44.55000305175781, 27.34600067138672)","(16.05000114440918, 87.75, 67.03399658203125)","(14.40000057220459, 71.10000610351562, 64.61399841308594)","(-54.30000305175781, 35.55000305175781, 0.24199999868869781)","(-39.45000076293945, -10.800000190734863, -15.003999710083008)","(-47.10000228881836, 2.8500001430511475, -4.355999946594238)"
56,2023-02-11 21:15:26.827135,"(3.1500000953674316, 45.150001525878906, 58.805999755859375)","(-4.200000286102295, 59.250003814697266, 77.92399597167969)","(16.350000381469727, 27.750001907348633, 58.56399917602539)","(3.750000238418579, 35.70000076293945, 57.354000091552734)","(-16.80000114440918, 66.0, 47.67399978637695)","(10.65000057220459, 31.80000114440918, 51.78799819946289)","(-15.750000953674316, 44.25, 24.200000762939453)","(15.450000762939453, 87.45000457763672, 66.06600189208984)","(9.90000057220459, 70.05000305175781, 62.678001403808594)","(-53.250003814697266, 36.150001525878906, 0.48399999737739563)","(-39.30000305175781, -12.90000057220459, -14.519999504089355)","(-47.10000228881836, 1.9500000476837158, -3.629999876022339)"
57,2023-02-11 21:15:26.872566,"(4.5, 44.400001525878906, 57.11199951171875)","(-3.750000238418579, 54.900001525878906, 75.0199966430664)","(19.650001525878906, 27.000001907348633, 57.354000091552734)","(2.1000001430511475, 35.10000228881836, 52.75600051879883)","(-18.0, 68.10000610351562, 50.577999114990234)","(11.25, 32.25, 52.75600051879883)","(-14.550000190734863, 44.85000228881836, 23.95800018310547)","(14.850000381469727, 85.95000457763672, 64.12999725341797)","(12.15000057220459, 71.55000305175781, 62.678001403808594)","(-52.05000305175781, 34.95000076293945, -4.113999843597412)","(-38.400001525878906, -10.950000762939453, -18.392000198364258)","(-46.80000305175781, 1.8000000715255737, -7.501999855041504)"
58,2023-02-11 21:15:26.917126,"(4.800000190734863, 44.85000228881836, 58.07999801635742)","(-1.8000000715255737, 59.400001525878906, 73.32599639892578)","(19.200000762939453, 30.600000381469727, 54.69200134277344)","(3.6000001430511475, 36.0, 53.7239990234375)","(-15.15000057220459, 65.25, 47.43199920654297)","(11.700000762939453, 33.150001525878906, 52.75600051879883)","(-16.05000114440918, 46.650001525878906, 23.4739990234375)","(16.350000381469727, 87.0, 68.24400329589844)","(14.550000190734863, 70.80000305175781, 66.06600189208984)","(-52.650001525878906, 35.70000076293945, -5.808000087738037)","(-37.650001525878906, -9.90000057220459, -16.214000701904297)","(-44.85000228881836, 4.350000381469727, -8.227999687194824)"
59,2023-02-11 21:15:26.962120,"(5.25, 46.95000076293945, 58.07999801635742)","(-1.5, 57.150001525878906, 75.0199966430664)","(20.700000762939453, 32.85000228881836, 61.709999084472656)","(5.550000190734863, 38.400001525878906, 52.513999938964844)","(-15.000000953674316, 68.4000015258789, 48.641998291015625)","(12.300000190734863, 35.10000228881836, 51.30400085449219)","(-16.05000114440918, 47.85000228881836, 23.95800018310547)","(18.900001525878906, 91.5, 61.46799850463867)","(14.250000953674316, 72.75, 61.709999084472656)","(-52.20000076293945, 42.150001525878906, -0.48399999737739563)","(-37.35000228881836, -8.700000762939453, -17.666000366210938)","(-44.400001525878906, 6.0, -7.259999752044678)"
60,2023-02-11 21:15:27.007205,"(6.600000381469727, 49.80000305175781, 57.8380012512207)","(0.45000001788139343, 61.650001525878906, 72.11599731445312)","(22.350000381469727, 34.650001525878906, 57.11199951171875)","(5.700000286102295, 38.55000305175781, 50.093997955322266)","(-11.550000190734863, 71.25, 48.400001525878906)","(14.850000381469727, 37.5, 52.513999938964844)","(-12.600000381469727, 48.150001525878906, 23.95800018310547)","(18.450000762939453, 93.60000610351562, 66.79199981689453)","(14.550000190734863, 73.5, 64.61399841308594)","(-49.80000305175781, 42.900001525878906, -3.1459999084472656)","(-35.25, -7.050000190734863, -19.8439998626709)","(-43.650001525878906, 8.25, -6.776000022888184)"
61,2023-02-11 21:15:27.052268,"(9.450000762939453, 51.900001525878906, 57.59600067138672)","(0.9000000357627869, 64.80000305175781, 75.98799896240234)","(22.05000114440918, 37.05000305175781, 57.59600067138672)","(7.350000381469727, 42.150001525878906, 49.125999450683594)","(-10.800000190734863, 72.0, 48.400001525878906)","(16.350000381469727, 39.75, 52.75600051879883)","(-10.65000057220459, 55.20000076293945, 26.378000259399414)","(19.05000114440918, 94.05000305175781, 66.06600189208984)","(18.600000381469727, 77.55000305175781, 65.58200073242188)","(-46.20000076293945, 45.45000076293945, -2.4200000762939453)","(-31.950000762939453, -0.9000000357627869, -14.76200008392334)","(-40.20000076293945, 13.200000762939453, -6.291999816894531)"
